InstanceID,patientID,ImageName,cellTypeName,cellType
18510,26,18510.png,others,3
18511,26,18511.png,others,3
18512,26,18512.png,others,3
18513,26,18513.png,others,3
18514,26,18514.png,others,3
18515,26,18515.png,others,3
18516,26,18516.png,others,3
18517,26,18517.png,others,3
18518,26,18518.png,others,3
18519,26,18519.png,others,3
18520,26,18520.png,others,3
18521,26,18521.png,others,3
18523,26,18523.png,others,3
18525,26,18525.png,others,3
18526,26,18526.png,others,3
18527,26,18527.png,others,3
18528,26,18528.png,others,3
18529,26,18529.png,others,3
18530,26,18530.png,others,3
18531,26,18531.png,others,3
18532,26,18532.png,others,3
18533,26,18533.png,others,3
18534,26,18534.png,others,3
18535,26,18535.png,others,3
18536,26,18536.png,others,3
18537,26,18537.png,others,3
18538,26,18538.png,others,3
18539,26,18539.png,others,3
18540,26,18540.png,others,3
18541,26,18541.png,others,3
18542,26,18542.png,others,3
18543,26,18543.png,others,3
18544,26,18544.png,others,3
18545,26,18545.png,others,3
18546,26,18546.png,others,3
18547,26,18547.png,others,3
18548,26,18548.png,others,3
18549,26,18549.png,others,3
18550,26,18550.png,others,3
18551,26,18551.png,others,3
18552,26,18552.png,others,3
18553,26,18553.png,others,3
18554,26,18554.png,others,3
18555,26,18555.png,others,3
18556,26,18556.png,others,3
18557,26,18557.png,others,3
18558,26,18558.png,others,3
18560,26,18560.png,others,3
18561,26,18561.png,others,3
18562,26,18562.png,others,3
18564,26,18564.png,others,3
18565,26,18565.png,others,3
18566,26,18566.png,others,3
18567,26,18567.png,others,3
18568,26,18568.png,others,3
18569,26,18569.png,others,3
18570,26,18570.png,others,3
18571,26,18571.png,others,3
18572,26,18572.png,others,3
18573,26,18573.png,others,3
18574,26,18574.png,others,3
18575,26,18575.png,others,3
18576,26,18576.png,others,3
18577,26,18577.png,others,3
18578,26,18578.png,others,3
18579,26,18579.png,others,3
18580,26,18580.png,others,3
18581,26,18581.png,others,3
18582,26,18582.png,others,3
18584,26,18584.png,others,3
18585,26,18585.png,others,3
18586,26,18586.png,others,3
18587,26,18587.png,others,3
18588,26,18588.png,others,3
11747,30,11747.png,inflammatory,1
11748,30,11748.png,inflammatory,1
11749,30,11749.png,others,3
11750,30,11750.png,others,3
11751,30,11751.png,others,3
11752,30,11752.png,others,3
11753,30,11753.png,others,3
11754,30,11754.png,others,3
11755,30,11755.png,others,3
11756,30,11756.png,others,3
11757,30,11757.png,others,3
11758,30,11758.png,others,3
11759,30,11759.png,others,3
11760,30,11760.png,others,3
11761,30,11761.png,others,3
11762,30,11762.png,others,3
11763,30,11763.png,others,3
11764,30,11764.png,others,3
11765,30,11765.png,others,3
11766,30,11766.png,others,3
11767,30,11767.png,others,3
11768,30,11768.png,others,3
11769,30,11769.png,epithelial,2
11770,30,11770.png,epithelial,2
11771,30,11771.png,epithelial,2
11772,30,11772.png,epithelial,2
11773,30,11773.png,epithelial,2
11774,30,11774.png,epithelial,2
11775,30,11775.png,epithelial,2
11776,30,11776.png,epithelial,2
11777,30,11777.png,epithelial,2
11778,30,11778.png,epithelial,2
11779,30,11779.png,epithelial,2
11780,30,11780.png,epithelial,2
11781,30,11781.png,epithelial,2
11782,30,11782.png,epithelial,2
11783,30,11783.png,epithelial,2
11784,30,11784.png,epithelial,2
11785,30,11785.png,epithelial,2
11786,30,11786.png,epithelial,2
11787,30,11787.png,epithelial,2
11788,30,11788.png,epithelial,2
11789,30,11789.png,epithelial,2
11790,30,11790.png,epithelial,2
11791,30,11791.png,epithelial,2
11792,30,11792.png,epithelial,2
11793,30,11793.png,epithelial,2
11794,30,11794.png,epithelial,2
11795,30,11795.png,epithelial,2
11796,30,11796.png,epithelial,2
11797,30,11797.png,epithelial,2
11798,30,11798.png,epithelial,2
11799,30,11799.png,epithelial,2
11800,30,11800.png,epithelial,2
11801,30,11801.png,epithelial,2
11802,30,11802.png,epithelial,2
11803,30,11803.png,epithelial,2
11804,30,11804.png,epithelial,2
11805,30,11805.png,epithelial,2
11806,30,11806.png,epithelial,2
11807,30,11807.png,epithelial,2
11808,30,11808.png,epithelial,2
11809,30,11809.png,epithelial,2
11810,30,11810.png,epithelial,2
11811,30,11811.png,epithelial,2
11812,30,11812.png,epithelial,2
11813,30,11813.png,epithelial,2
11814,30,11814.png,epithelial,2
11815,30,11815.png,epithelial,2
11816,30,11816.png,epithelial,2
11817,30,11817.png,epithelial,2
11818,30,11818.png,epithelial,2
11819,30,11819.png,epithelial,2
11820,30,11820.png,epithelial,2
11821,30,11821.png,epithelial,2
11822,30,11822.png,epithelial,2
11823,30,11823.png,epithelial,2
11824,30,11824.png,epithelial,2
11825,30,11825.png,epithelial,2
11826,30,11826.png,epithelial,2
11827,30,11827.png,epithelial,2
11828,30,11828.png,epithelial,2
11829,30,11829.png,epithelial,2
11830,30,11830.png,epithelial,2
11831,30,11831.png,epithelial,2
11832,30,11832.png,epithelial,2
11833,30,11833.png,epithelial,2
11834,30,11834.png,epithelial,2
11835,30,11835.png,epithelial,2
11836,30,11836.png,epithelial,2
11837,30,11837.png,epithelial,2
11841,30,11841.png,epithelial,2
11842,30,11842.png,epithelial,2
11843,30,11843.png,epithelial,2
11844,30,11844.png,epithelial,2
11845,30,11845.png,epithelial,2
11846,30,11846.png,epithelial,2
11847,30,11847.png,epithelial,2
11848,30,11848.png,epithelial,2
11849,30,11849.png,epithelial,2
11850,30,11850.png,epithelial,2
11851,30,11851.png,epithelial,2
11852,30,11852.png,epithelial,2
11853,30,11853.png,epithelial,2
11854,30,11854.png,epithelial,2
11855,30,11855.png,epithelial,2
11856,30,11856.png,epithelial,2
11857,30,11857.png,epithelial,2
11858,30,11858.png,epithelial,2
11859,30,11859.png,epithelial,2
11860,31,11860.png,fibroblast,0
11861,31,11861.png,fibroblast,0
11862,31,11862.png,fibroblast,0
11863,31,11863.png,fibroblast,0
11865,31,11865.png,fibroblast,0
11866,31,11866.png,fibroblast,0
11867,31,11867.png,fibroblast,0
11868,31,11868.png,fibroblast,0
11869,31,11869.png,fibroblast,0
11870,31,11870.png,fibroblast,0
11871,31,11871.png,fibroblast,0
11872,31,11872.png,fibroblast,0
11873,31,11873.png,fibroblast,0
11874,31,11874.png,fibroblast,0
11875,31,11875.png,fibroblast,0
11876,31,11876.png,fibroblast,0
11877,31,11877.png,fibroblast,0
11878,31,11878.png,fibroblast,0
11879,31,11879.png,fibroblast,0
11884,31,11884.png,fibroblast,0
11885,31,11885.png,fibroblast,0
11886,31,11886.png,fibroblast,0
11887,31,11887.png,fibroblast,0
11888,31,11888.png,fibroblast,0
11889,31,11889.png,fibroblast,0
11890,31,11890.png,fibroblast,0
11891,31,11891.png,fibroblast,0
11892,31,11892.png,fibroblast,0
11893,31,11893.png,fibroblast,0
11894,31,11894.png,inflammatory,1
11895,31,11895.png,inflammatory,1
11896,31,11896.png,inflammatory,1
11897,31,11897.png,inflammatory,1
11898,31,11898.png,inflammatory,1
11900,31,11900.png,inflammatory,1
11901,31,11901.png,inflammatory,1
11902,31,11902.png,inflammatory,1
11903,31,11903.png,inflammatory,1
11904,31,11904.png,inflammatory,1
11905,31,11905.png,inflammatory,1
11906,31,11906.png,inflammatory,1
11907,31,11907.png,inflammatory,1
11908,31,11908.png,inflammatory,1
11909,31,11909.png,others,3
11910,31,11910.png,others,3
11911,31,11911.png,others,3
11912,31,11912.png,others,3
11913,31,11913.png,others,3
11914,31,11914.png,others,3
11916,31,11916.png,others,3
11917,31,11917.png,others,3
11918,31,11918.png,others,3
11919,31,11919.png,others,3
11920,31,11920.png,others,3
11921,31,11921.png,others,3
11922,31,11922.png,others,3
11923,31,11923.png,others,3
11924,31,11924.png,others,3
11925,31,11925.png,epithelial,2
11926,31,11926.png,epithelial,2
11927,31,11927.png,epithelial,2
11928,31,11928.png,epithelial,2
11929,31,11929.png,epithelial,2
11930,31,11930.png,epithelial,2
11931,31,11931.png,epithelial,2
11932,31,11932.png,epithelial,2
11933,31,11933.png,epithelial,2
11934,31,11934.png,epithelial,2
11935,31,11935.png,epithelial,2
11936,31,11936.png,epithelial,2
11937,31,11937.png,epithelial,2
11938,31,11938.png,epithelial,2
11939,31,11939.png,epithelial,2
11940,31,11940.png,epithelial,2
11941,31,11941.png,epithelial,2
11942,31,11942.png,epithelial,2
11943,31,11943.png,epithelial,2
11944,31,11944.png,epithelial,2
11945,31,11945.png,epithelial,2
11946,31,11946.png,epithelial,2
11947,31,11947.png,epithelial,2
11948,31,11948.png,epithelial,2
11949,31,11949.png,epithelial,2
11950,31,11950.png,epithelial,2
11951,31,11951.png,epithelial,2
11952,31,11952.png,epithelial,2
11953,31,11953.png,epithelial,2
11954,31,11954.png,epithelial,2
11955,31,11955.png,epithelial,2
11956,31,11956.png,epithelial,2
11957,31,11957.png,epithelial,2
11958,31,11958.png,epithelial,2
11959,31,11959.png,epithelial,2
11960,31,11960.png,epithelial,2
11961,31,11961.png,epithelial,2
11962,31,11962.png,epithelial,2
11963,31,11963.png,epithelial,2
11964,31,11964.png,epithelial,2
11965,31,11965.png,epithelial,2
11966,31,11966.png,epithelial,2
11967,31,11967.png,epithelial,2
11968,31,11968.png,epithelial,2
11969,31,11969.png,epithelial,2
11970,31,11970.png,epithelial,2
11971,31,11971.png,epithelial,2
11972,31,11972.png,epithelial,2
11973,31,11973.png,epithelial,2
11974,31,11974.png,epithelial,2
11975,31,11975.png,epithelial,2
11976,31,11976.png,epithelial,2
11977,31,11977.png,epithelial,2
11978,31,11978.png,epithelial,2
11979,31,11979.png,epithelial,2
11980,31,11980.png,epithelial,2
11981,31,11981.png,epithelial,2
11982,31,11982.png,epithelial,2
11983,31,11983.png,epithelial,2
11984,31,11984.png,epithelial,2
11985,31,11985.png,epithelial,2
11986,31,11986.png,epithelial,2
11987,31,11987.png,epithelial,2
11988,31,11988.png,epithelial,2
11989,31,11989.png,epithelial,2
11990,31,11990.png,epithelial,2
11991,31,11991.png,epithelial,2
11992,31,11992.png,epithelial,2
11993,31,11993.png,epithelial,2
11994,31,11994.png,epithelial,2
11995,31,11995.png,epithelial,2
11996,31,11996.png,epithelial,2
11997,31,11997.png,epithelial,2
11998,31,11998.png,epithelial,2
11999,31,11999.png,epithelial,2
12000,31,12000.png,epithelial,2
12001,31,12001.png,epithelial,2
12002,31,12002.png,epithelial,2
12003,31,12003.png,epithelial,2
11270,32,11270.png,fibroblast,0
11271,32,11271.png,fibroblast,0
11272,32,11272.png,fibroblast,0
11273,32,11273.png,fibroblast,0
11274,32,11274.png,fibroblast,0
11275,32,11275.png,fibroblast,0
11276,32,11276.png,fibroblast,0
11277,32,11277.png,fibroblast,0
11278,32,11278.png,fibroblast,0
11279,32,11279.png,fibroblast,0
11280,32,11280.png,fibroblast,0
11281,32,11281.png,fibroblast,0
11282,32,11282.png,fibroblast,0
11283,32,11283.png,fibroblast,0
11284,32,11284.png,fibroblast,0
11285,32,11285.png,fibroblast,0
11286,32,11286.png,fibroblast,0
11287,32,11287.png,fibroblast,0
11289,32,11289.png,inflammatory,1
11290,32,11290.png,inflammatory,1
11291,32,11291.png,inflammatory,1
11292,32,11292.png,inflammatory,1
11293,32,11293.png,inflammatory,1
11294,32,11294.png,inflammatory,1
11295,32,11295.png,inflammatory,1
11296,32,11296.png,inflammatory,1
11297,32,11297.png,inflammatory,1
11298,32,11298.png,inflammatory,1
11299,32,11299.png,others,3
11300,32,11300.png,others,3
11301,32,11301.png,others,3
11302,32,11302.png,others,3
11303,32,11303.png,others,3
11304,32,11304.png,others,3
11307,32,11307.png,others,3
11308,32,11308.png,others,3
11309,32,11309.png,others,3
11310,32,11310.png,others,3
11311,32,11311.png,epithelial,2
11312,32,11312.png,epithelial,2
11313,32,11313.png,epithelial,2
11314,32,11314.png,epithelial,2
11315,32,11315.png,epithelial,2
11316,32,11316.png,epithelial,2
11317,32,11317.png,epithelial,2
11318,32,11318.png,epithelial,2
11319,32,11319.png,epithelial,2
11320,32,11320.png,epithelial,2
11321,32,11321.png,epithelial,2
11322,32,11322.png,epithelial,2
11323,32,11323.png,epithelial,2
11324,32,11324.png,epithelial,2
11325,32,11325.png,epithelial,2
11326,32,11326.png,epithelial,2
11327,32,11327.png,epithelial,2
11328,32,11328.png,epithelial,2
11329,32,11329.png,epithelial,2
11330,32,11330.png,epithelial,2
11331,32,11331.png,epithelial,2
11332,32,11332.png,epithelial,2
11333,32,11333.png,epithelial,2
11334,32,11334.png,epithelial,2
11335,32,11335.png,epithelial,2
11336,32,11336.png,epithelial,2
11337,32,11337.png,epithelial,2
11338,32,11338.png,epithelial,2
11339,32,11339.png,epithelial,2
11340,32,11340.png,epithelial,2
11341,32,11341.png,epithelial,2
11342,32,11342.png,epithelial,2
11343,32,11343.png,epithelial,2
11344,32,11344.png,epithelial,2
11345,32,11345.png,epithelial,2
11346,32,11346.png,epithelial,2
11347,32,11347.png,epithelial,2
11348,32,11348.png,epithelial,2
11349,32,11349.png,epithelial,2
11350,32,11350.png,epithelial,2
11351,32,11351.png,epithelial,2
11352,32,11352.png,epithelial,2
11353,32,11353.png,epithelial,2
11354,32,11354.png,epithelial,2
11355,32,11355.png,epithelial,2
11356,32,11356.png,epithelial,2
11357,32,11357.png,epithelial,2
11358,32,11358.png,epithelial,2
11359,32,11359.png,epithelial,2
11360,32,11360.png,epithelial,2
11361,32,11361.png,epithelial,2
11362,32,11362.png,epithelial,2
11363,32,11363.png,epithelial,2
11364,32,11364.png,epithelial,2
11365,32,11365.png,epithelial,2
11366,32,11366.png,epithelial,2
11367,32,11367.png,epithelial,2
11368,32,11368.png,epithelial,2
11369,32,11369.png,epithelial,2
11370,32,11370.png,epithelial,2
11371,32,11371.png,epithelial,2
19787,33,19787.png,fibroblast,0
19788,33,19788.png,fibroblast,0
19789,33,19789.png,fibroblast,0
19790,33,19790.png,fibroblast,0
19791,33,19791.png,fibroblast,0
19792,33,19792.png,fibroblast,0
19793,33,19793.png,inflammatory,1
19794,33,19794.png,inflammatory,1
19795,33,19795.png,inflammatory,1
19796,33,19796.png,inflammatory,1
19797,33,19797.png,inflammatory,1
19798,33,19798.png,inflammatory,1
19799,33,19799.png,inflammatory,1
19800,33,19800.png,inflammatory,1
19801,33,19801.png,inflammatory,1
19802,33,19802.png,inflammatory,1
19803,33,19803.png,inflammatory,1
19804,33,19804.png,inflammatory,1
19805,33,19805.png,inflammatory,1
19806,33,19806.png,inflammatory,1
19807,33,19807.png,inflammatory,1
19808,33,19808.png,inflammatory,1
19809,33,19809.png,inflammatory,1
19810,33,19810.png,inflammatory,1
19811,33,19811.png,inflammatory,1
19812,33,19812.png,inflammatory,1
19813,33,19813.png,inflammatory,1
19814,33,19814.png,inflammatory,1
19815,33,19815.png,inflammatory,1
19816,33,19816.png,inflammatory,1
19817,33,19817.png,inflammatory,1
19818,33,19818.png,inflammatory,1
19819,33,19819.png,inflammatory,1
19820,33,19820.png,inflammatory,1
19821,33,19821.png,inflammatory,1
19822,33,19822.png,inflammatory,1
19823,33,19823.png,inflammatory,1
19824,33,19824.png,inflammatory,1
19825,33,19825.png,inflammatory,1
19826,33,19826.png,inflammatory,1
19827,33,19827.png,inflammatory,1
19828,33,19828.png,inflammatory,1
19829,33,19829.png,inflammatory,1
19830,33,19830.png,inflammatory,1
19831,33,19831.png,inflammatory,1
19832,33,19832.png,inflammatory,1
19833,33,19833.png,inflammatory,1
19834,33,19834.png,inflammatory,1
19835,33,19835.png,inflammatory,1
19836,33,19836.png,inflammatory,1
19837,33,19837.png,inflammatory,1
19838,33,19838.png,inflammatory,1
19839,33,19839.png,inflammatory,1
19840,33,19840.png,inflammatory,1
19841,33,19841.png,inflammatory,1
19842,33,19842.png,inflammatory,1
19843,33,19843.png,inflammatory,1
19844,33,19844.png,inflammatory,1
19845,33,19845.png,inflammatory,1
19846,33,19846.png,inflammatory,1
19847,33,19847.png,inflammatory,1
19848,33,19848.png,inflammatory,1
19849,33,19849.png,inflammatory,1
19850,33,19850.png,inflammatory,1
19851,33,19851.png,inflammatory,1
19852,33,19852.png,inflammatory,1
19853,33,19853.png,inflammatory,1
19854,33,19854.png,inflammatory,1
19855,33,19855.png,inflammatory,1
19856,33,19856.png,inflammatory,1
19857,33,19857.png,inflammatory,1
19858,33,19858.png,inflammatory,1
19860,33,19860.png,inflammatory,1
19861,33,19861.png,inflammatory,1
19862,33,19862.png,inflammatory,1
19863,33,19863.png,inflammatory,1
19864,33,19864.png,inflammatory,1
19865,33,19865.png,inflammatory,1
19866,33,19866.png,inflammatory,1
19867,33,19867.png,inflammatory,1
19868,33,19868.png,inflammatory,1
19869,33,19869.png,inflammatory,1
19870,33,19870.png,inflammatory,1
19871,33,19871.png,inflammatory,1
19872,33,19872.png,inflammatory,1
19873,33,19873.png,inflammatory,1
19874,33,19874.png,inflammatory,1
19875,33,19875.png,inflammatory,1
19876,33,19876.png,inflammatory,1
19877,33,19877.png,inflammatory,1
19878,33,19878.png,inflammatory,1
19879,33,19879.png,inflammatory,1
19880,33,19880.png,inflammatory,1
19881,33,19881.png,inflammatory,1
19882,33,19882.png,inflammatory,1
19883,33,19883.png,inflammatory,1
19884,33,19884.png,inflammatory,1
19885,33,19885.png,inflammatory,1
19886,33,19886.png,inflammatory,1
19887,33,19887.png,inflammatory,1
19888,33,19888.png,inflammatory,1
19889,33,19889.png,inflammatory,1
19890,33,19890.png,inflammatory,1
19891,33,19891.png,inflammatory,1
19892,33,19892.png,inflammatory,1
19893,33,19893.png,inflammatory,1
19894,33,19894.png,inflammatory,1
19895,33,19895.png,inflammatory,1
19896,33,19896.png,inflammatory,1
19897,33,19897.png,inflammatory,1
19898,33,19898.png,inflammatory,1
19899,33,19899.png,inflammatory,1
19900,33,19900.png,inflammatory,1
19901,33,19901.png,inflammatory,1
19902,33,19902.png,inflammatory,1
19903,33,19903.png,inflammatory,1
19904,33,19904.png,inflammatory,1
19905,33,19905.png,inflammatory,1
19906,33,19906.png,inflammatory,1
19907,33,19907.png,inflammatory,1
19908,33,19908.png,inflammatory,1
19909,33,19909.png,inflammatory,1
19910,33,19910.png,inflammatory,1
19911,33,19911.png,inflammatory,1
19912,33,19912.png,inflammatory,1
19913,33,19913.png,inflammatory,1
19914,33,19914.png,inflammatory,1
19915,33,19915.png,inflammatory,1
19916,33,19916.png,inflammatory,1
19917,33,19917.png,inflammatory,1
19918,33,19918.png,inflammatory,1
19920,33,19920.png,inflammatory,1
19921,33,19921.png,inflammatory,1
19922,33,19922.png,inflammatory,1
19923,33,19923.png,inflammatory,1
19924,33,19924.png,inflammatory,1
19925,33,19925.png,inflammatory,1
19926,33,19926.png,inflammatory,1
19927,33,19927.png,inflammatory,1
19928,33,19928.png,inflammatory,1
19929,33,19929.png,inflammatory,1
19930,33,19930.png,inflammatory,1
19931,33,19931.png,inflammatory,1
19932,33,19932.png,inflammatory,1
19933,33,19933.png,inflammatory,1
19934,33,19934.png,inflammatory,1
19935,33,19935.png,inflammatory,1
19936,33,19936.png,inflammatory,1
19937,33,19937.png,inflammatory,1
19938,33,19938.png,inflammatory,1
19939,33,19939.png,inflammatory,1
19940,33,19940.png,inflammatory,1
19943,33,19943.png,inflammatory,1
19944,33,19944.png,inflammatory,1
19945,33,19945.png,inflammatory,1
19946,33,19946.png,inflammatory,1
19947,33,19947.png,inflammatory,1
19948,33,19948.png,inflammatory,1
19949,33,19949.png,inflammatory,1
19950,33,19950.png,inflammatory,1
19951,33,19951.png,inflammatory,1
19952,33,19952.png,others,3
19953,33,19953.png,others,3
15693,34,15693.png,inflammatory,1
15694,34,15694.png,inflammatory,1
15695,34,15695.png,inflammatory,1
15697,34,15697.png,others,3
15698,34,15698.png,others,3
15699,34,15699.png,others,3
15700,34,15700.png,others,3
15701,34,15701.png,others,3
15702,34,15702.png,others,3
15703,34,15703.png,others,3
15705,34,15705.png,others,3
15706,34,15706.png,others,3
15707,34,15707.png,others,3
15708,34,15708.png,others,3
20395,35,20395.png,inflammatory,1
20396,35,20396.png,inflammatory,1
20397,35,20397.png,others,3
20398,35,20398.png,others,3
20399,35,20399.png,others,3
20400,35,20400.png,others,3
20401,35,20401.png,others,3
20402,35,20402.png,others,3
20403,35,20403.png,others,3
20404,35,20404.png,others,3
20405,35,20405.png,others,3
20512,37,20512.png,fibroblast,0
20513,37,20513.png,fibroblast,0
20514,37,20514.png,fibroblast,0
20515,37,20515.png,fibroblast,0
20516,37,20516.png,fibroblast,0
20517,37,20517.png,fibroblast,0
20518,37,20518.png,fibroblast,0
20519,37,20519.png,fibroblast,0
20520,37,20520.png,fibroblast,0
20521,37,20521.png,fibroblast,0
20522,37,20522.png,fibroblast,0
20523,37,20523.png,fibroblast,0
20524,37,20524.png,fibroblast,0
20525,37,20525.png,fibroblast,0
20526,37,20526.png,fibroblast,0
20527,37,20527.png,fibroblast,0
20528,37,20528.png,fibroblast,0
20531,37,20531.png,fibroblast,0
20532,37,20532.png,fibroblast,0
20533,37,20533.png,fibroblast,0
20534,37,20534.png,fibroblast,0
20535,37,20535.png,fibroblast,0
20536,37,20536.png,fibroblast,0
20537,37,20537.png,fibroblast,0
20538,37,20538.png,fibroblast,0
20539,37,20539.png,fibroblast,0
20541,37,20541.png,fibroblast,0
20542,37,20542.png,fibroblast,0
20543,37,20543.png,fibroblast,0
20544,37,20544.png,fibroblast,0
20545,37,20545.png,fibroblast,0
20546,37,20546.png,fibroblast,0
20547,37,20547.png,fibroblast,0
20548,37,20548.png,fibroblast,0
20549,37,20549.png,fibroblast,0
20550,37,20550.png,fibroblast,0
20551,37,20551.png,fibroblast,0
20552,37,20552.png,fibroblast,0
20553,37,20553.png,fibroblast,0
20554,37,20554.png,fibroblast,0
20555,37,20555.png,fibroblast,0
20556,37,20556.png,fibroblast,0
20557,37,20557.png,fibroblast,0
20558,37,20558.png,fibroblast,0
20559,37,20559.png,fibroblast,0
20560,37,20560.png,fibroblast,0
20561,37,20561.png,fibroblast,0
20562,37,20562.png,fibroblast,0
20563,37,20563.png,fibroblast,0
20564,37,20564.png,fibroblast,0
20565,37,20565.png,fibroblast,0
20566,37,20566.png,fibroblast,0
20567,37,20567.png,fibroblast,0
20568,37,20568.png,fibroblast,0
20569,37,20569.png,fibroblast,0
20570,37,20570.png,fibroblast,0
20571,37,20571.png,inflammatory,1
20572,37,20572.png,inflammatory,1
20573,37,20573.png,inflammatory,1
20574,37,20574.png,inflammatory,1
20575,37,20575.png,inflammatory,1
20576,37,20576.png,inflammatory,1
20578,37,20578.png,inflammatory,1
20580,37,20580.png,inflammatory,1
20581,37,20581.png,inflammatory,1
20582,37,20582.png,inflammatory,1
20583,37,20583.png,inflammatory,1
20584,37,20584.png,inflammatory,1
20585,37,20585.png,inflammatory,1
20586,37,20586.png,inflammatory,1
20587,37,20587.png,inflammatory,1
10158,38,10158.png,fibroblast,0
10159,38,10159.png,fibroblast,0
10160,38,10160.png,fibroblast,0
10161,38,10161.png,fibroblast,0
10163,38,10163.png,fibroblast,0
10164,38,10164.png,fibroblast,0
10165,38,10165.png,fibroblast,0
10166,38,10166.png,fibroblast,0
10167,38,10167.png,fibroblast,0
10168,38,10168.png,fibroblast,0
10169,38,10169.png,fibroblast,0
10170,38,10170.png,fibroblast,0
10171,38,10171.png,fibroblast,0
10172,38,10172.png,fibroblast,0
10174,38,10174.png,fibroblast,0
10175,38,10175.png,fibroblast,0
10176,38,10176.png,fibroblast,0
10177,38,10177.png,fibroblast,0
10178,38,10178.png,fibroblast,0
10179,38,10179.png,fibroblast,0
10180,38,10180.png,fibroblast,0
10181,38,10181.png,fibroblast,0
10182,38,10182.png,fibroblast,0
10183,38,10183.png,fibroblast,0
10184,38,10184.png,fibroblast,0
10185,38,10185.png,fibroblast,0
10186,38,10186.png,fibroblast,0
10187,38,10187.png,fibroblast,0
10188,38,10188.png,fibroblast,0
10189,38,10189.png,fibroblast,0
10190,38,10190.png,fibroblast,0
10191,38,10191.png,fibroblast,0
10192,38,10192.png,fibroblast,0
10193,38,10193.png,fibroblast,0
10194,38,10194.png,fibroblast,0
10195,38,10195.png,fibroblast,0
10196,38,10196.png,fibroblast,0
10197,38,10197.png,fibroblast,0
10198,38,10198.png,fibroblast,0
10199,38,10199.png,fibroblast,0
10200,38,10200.png,inflammatory,1
10201,38,10201.png,inflammatory,1
10202,38,10202.png,inflammatory,1
10203,38,10203.png,inflammatory,1
10204,38,10204.png,inflammatory,1
10205,38,10205.png,inflammatory,1
10206,38,10206.png,inflammatory,1
10207,38,10207.png,inflammatory,1
10208,38,10208.png,inflammatory,1
10209,38,10209.png,inflammatory,1
10210,38,10210.png,inflammatory,1
10211,38,10211.png,inflammatory,1
10212,38,10212.png,inflammatory,1
10213,38,10213.png,inflammatory,1
10214,38,10214.png,inflammatory,1
10216,38,10216.png,inflammatory,1
10217,38,10217.png,others,3
10218,38,10218.png,others,3
10219,38,10219.png,others,3
10221,38,10221.png,epithelial,2
10222,38,10222.png,epithelial,2
10223,38,10223.png,epithelial,2
10224,38,10224.png,epithelial,2
10225,38,10225.png,epithelial,2
10226,38,10226.png,epithelial,2
10227,38,10227.png,epithelial,2
10228,38,10228.png,epithelial,2
10229,38,10229.png,epithelial,2
10230,38,10230.png,epithelial,2
10231,38,10231.png,epithelial,2
10232,38,10232.png,epithelial,2
10233,38,10233.png,epithelial,2
10234,38,10234.png,epithelial,2
10235,38,10235.png,epithelial,2
10236,38,10236.png,epithelial,2
10237,38,10237.png,epithelial,2
10238,38,10238.png,epithelial,2
10239,38,10239.png,epithelial,2
10240,38,10240.png,epithelial,2
10241,38,10241.png,epithelial,2
10242,38,10242.png,epithelial,2
10243,38,10243.png,epithelial,2
10244,38,10244.png,epithelial,2
10245,38,10245.png,epithelial,2
16445,39,16445.png,fibroblast,0
16446,39,16446.png,fibroblast,0
16447,39,16447.png,fibroblast,0
16448,39,16448.png,fibroblast,0
16449,39,16449.png,fibroblast,0
16450,39,16450.png,fibroblast,0
16451,39,16451.png,fibroblast,0
16452,39,16452.png,fibroblast,0
16453,39,16453.png,fibroblast,0
16454,39,16454.png,fibroblast,0
16455,39,16455.png,fibroblast,0
16458,39,16458.png,fibroblast,0
16459,39,16459.png,fibroblast,0
16460,39,16460.png,fibroblast,0
16461,39,16461.png,fibroblast,0
16462,39,16462.png,fibroblast,0
16463,39,16463.png,fibroblast,0
16464,39,16464.png,fibroblast,0
16465,39,16465.png,fibroblast,0
16466,39,16466.png,fibroblast,0
16467,39,16467.png,fibroblast,0
16468,39,16468.png,fibroblast,0
16469,39,16469.png,fibroblast,0
16470,39,16470.png,fibroblast,0
16471,39,16471.png,fibroblast,0
16472,39,16472.png,fibroblast,0
16473,39,16473.png,fibroblast,0
16475,39,16475.png,fibroblast,0
16476,39,16476.png,fibroblast,0
16477,39,16477.png,fibroblast,0
16479,39,16479.png,fibroblast,0
16480,39,16480.png,fibroblast,0
16481,39,16481.png,fibroblast,0
16482,39,16482.png,fibroblast,0
16483,39,16483.png,fibroblast,0
16484,39,16484.png,fibroblast,0
16485,39,16485.png,fibroblast,0
16486,39,16486.png,fibroblast,0
16487,39,16487.png,fibroblast,0
16488,39,16488.png,fibroblast,0
16489,39,16489.png,fibroblast,0
16490,39,16490.png,fibroblast,0
16491,39,16491.png,fibroblast,0
16492,39,16492.png,fibroblast,0
16493,39,16493.png,fibroblast,0
16494,39,16494.png,fibroblast,0
16495,39,16495.png,fibroblast,0
16496,39,16496.png,fibroblast,0
16497,39,16497.png,fibroblast,0
16498,39,16498.png,fibroblast,0
16499,39,16499.png,fibroblast,0
16500,39,16500.png,fibroblast,0
16501,39,16501.png,fibroblast,0
16502,39,16502.png,fibroblast,0
16503,39,16503.png,fibroblast,0
16504,39,16504.png,fibroblast,0
16505,39,16505.png,fibroblast,0
16506,39,16506.png,fibroblast,0
16507,39,16507.png,fibroblast,0
